财务总监(J10609),广东长兴润德教育科技有限公司,31250,广州-天河区,民营公司,五险一金 弹性工作 绩效奖金 专业培训 员工旅游 通讯补贴 股票期权 年终奖金,10年以上经验 本科 招1人,1000-5000人
高级财务经理/财务经理,深圳南乔基金管理有限公司,12500,广州-天河区,合资,五险一金 股票期权 餐饮补贴 通讯补贴 绩效奖金 交通补贴 岗位晋升 管理规范,5-7年经验 本科 招2人,50-150人
Java高级开发工程师,源恒税务师事务所有限公司,17500,广州-天河区,民营公司,,5-7年经验 本科 招2人,少于50人
工商外勤组长,广州至简信息科技有限公司,6000,广州-天河区,民营公司,弹性工作 带薪年假 绩效奖金 节日福利 通讯补贴 交通补贴 高温补贴 五险一金 专业培训 做五休二,1年经验 大专 招2人,50-150人
财务主管,广州睿麦珂广告有限公司,10000,广州-天河区,民营公司,五险一金 补充医疗保险 员工旅游 交通补贴 餐饮补贴 绩效奖金 年终奖金 弹性工作 定期体检,5-7年经验 本科 招1人,150-500人
财务经理,广州小鹏汽车科技有限公司,30000,广州-天河区,民营公司,,5-7年经验 本科 招1人,1000-5000人
财务经理,广州市帆博贸易有限公司,17500,广州-天河区,民营公司,专业培训 员工旅游 弹性工作 补充医疗保险 绩效奖金 年终奖金,5-7年经验 大专 招1人,50-150人
财务总监,广东联通通信建设有限公司,27083,广州-天河区,国企,,5-7年经验 本科 招若干人,50-150人
税务主管,广州友华环保材料有限公司,8000,广州,民营公司,绩效奖金 带薪年假 周末双休 年终奖金 员工旅游 入职六险一金 职称学历补贴 补充医疗保险 优秀出国游,5-7年经验 大专 招1人,150-500人
财务高级经理/副总监,颐家（广东）医疗养老有限公司,21500,广州-越秀区,民营公司,五险一金 员工旅游 专业培训 节日福利 带薪年假 做五休二 高提成 职业发展通道 全模块学习,8-9年经验 本科 招1人,500-1000人
税务会计,广东锐博软件科技有限公司,5250,广州-天河区,民营公司,五险一金 带薪年假 节日福利 餐饮补贴 专业培训 绩效奖金 周末双休 十三薪 业务提成,2年经验 大专 招2人,150-500人
财务主管,广州朵澜生物科技有限公司,8000,广州-白云区,民营公司,节日福利 全勤奖 专业培训 带薪年假 绩效奖金 弹性工作 员工旅游 定期体检 餐饮补贴 年终奖金,1年经验 大专 招2人,1000-5000人
财务副经理,广东荣钢管道科技有限公司,12500,异地招聘,民营公司,,5-7年经验 本科 招1人,150-500人
税务总监,广州市置力投资集团有限公司,22500,广州-增城区,民营公司,五险一金 餐饮补贴 住房补贴 全勤奖 节日福利 高温补贴 带薪年假,5-7年经验 本科 招1人,1000-5000人
会计,博雅教育控股有限公司 PATHWAY EDUCATION HOLDINGS LIMITED,6500,广州-天河区,外资（非欧美）,五险一金 员工旅游 专业培训 年终奖金 定期体检,3-4年经验 大专 招1人,150-500人
2021 年应届毕业生（专业通道）,众家（广州）科技有限公司,5000,广州-越秀区,民营公司,带薪年假 五险一金 周末双休 定期体检 绩效奖金 年终奖金,在校生/应届生 本科 招8人,50-150人
